440_106;106;01.08.2018 00:00:00;928.056
440_106;106;01.09.2018 00:00:00;828.167
440_106;106;01.10.2018 00:00:00;717.080
440_106;106;01.11.2018 00:00:00;598.547
440_106;106;01.12.2018 00:00:00;534.272
440_106;106;01.01.2019 00:00:00;466.825
440_106;106;01.02.2019 00:00:00;284.772
440_106;106;01.03.2019 00:00:00;335.504
440_106;106;01.04.2019 00:00:00;290.976
440_106;106;01.05.2019 00:00:00;124.527
440_106;106;01.06.2019 00:00:00;88.621
440_106;106;01.07.2019 00:00:00;93.806
440_106;106;01.08.2019 00:00:00;99.729
440_106;106;01.09.2019 00:00:00;82.329
440_106;106;01.10.2019 00:00:00;69.825
440_106;106;01.11.2019 00:00:00;82.700
440_106;106;01.12.2019 00:00:00;85.663
440_106;106;01.01.2020 00:00:00;79.778
440_106;106;01.02.2020 00:00:00;93.250
440_106;106;01.03.2020 00:00:00;100.337
440_106;106;01.04.2020 00:00:00;95.588
440_106;106;01.05.2020 00:00:00;86.867
440_106;106;01.06.2020 00:00:00;82.698
440_106;106;01.07.2020 00:00:00;84.360
440_106;106;01.08.2020 00:00:00;85.555
440_106;106;01.09.2020 00:00:00;98.261
440_106;106;01.10.2020 00:00:00;91.762
440_106;106;01.11.2020 00:00:00;83.049
440_106;106;01.12.2020 00:00:00;86.616
440_106;106;01.01.2021 00:00:00;97.940
440_106;106;01.02.2021 00:00:00;82.675
440_106;106;01.03.2021 00:00:00;85.537
440_106;106;01.04.2021 00:00:00;74.187
440_106;106;01.05.2021 00:00:00;71.899
440_106;106;01.06.2021 00:00:00;64.182
440_106;106;01.07.2021 00:00:00;69.282
440_106;106;01.08.2021 00:00:00;61.820
440_107;107;01.04.2015 00:00:00;388.225
440_107;107;01.05.2015 00:00:00;829.242
440_107;107;01.06.2015 00:00:00;741.616
440_107;107;01.07.2015 00:00:00;621.468
440_107;107;01.08.2015 00:00:00;558.869
440_107;107;01.09.2015 00:00:00;523.252
440_107;107;01.10.2015 00:00:00;528.047
440_107;107;01.11.2015 00:00:00;551.963
440_107;107;01.12.2015 00:00:00;559.397
440_107;107;01.01.2016 00:00:00;568.841
440_107;107;01.02.2016 00:00:00;527.034
440_107;107;01.03.2016 00:00:00;591.970
440_107;107;01.04.2016 00:00:00;537.339
440_107;107;01.05.2016 00:00:00;506.548
440_107;107;01.06.2016 00:00:00;508.795
440_107;107;01.07.2016 00:00:00;589.510
440_107;107;01.08.2016 00:00:00;624.251
440_107;107;01.09.2016 00:00:00;631.463
440_107;107;01.10.2016 00:00:00;668.487
440_107;107;01.11.2016 00:00:00;686.221
440_107;107;01.12.2016 00:00:00;701.564
440_107;107;01.01.2017 00:00:00;676.062
440_107;107;01.02.2017 00:00:00;568.805
440_107;107;01.03.2017 00:00:00;602.004
440_107;107;01.04.2017 00:00:00;562.239
440_107;107;01.05.2017 00:00:00;558.368
440_107;107;01.06.2017 00:00:00;508.539
440_107;107;01.07.2017 00:00:00;504.561
440_107;107;01.08.2017 00:00:00;511.138
440_107;107;01.09.2017 00:00:00;475.648
